target,model,img,img_height,img_width,img_channels,accuracy,confidence,obj_height,obj_width,obj_height_p,obj_width_p,xmin,xmax,ymin,ymax
person,yolov5s6,5481347426_620620145e_z.jpg,427,640,3,1,0.492816329,215.272995,65.45501709,50.41522131,10.22734642,108.5257416,173.9807587,208.0703888,423.3433838
car,yolov5s6,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.764707029,216.4096069,82.12597656,50.80037721,12.83218384,557.0047607,639.1307373,116.6481323,333.0577393
bicycle,yolov5s6,3685504815_c15a389bd3_z.jpg,480,640,3,1,0.815304279,218.1483765,343.5039673,45.44757843,53.67249489,146.9088135,490.4127808,182.5470276,400.6954041
person,yolov5s6,4282546783_10b5e0a62e_z.jpg,480,640,3,1,0.44474408,218.7662964,58.44259644,45.57631175,9.131655693,460.1095886,518.5521851,178.9526978,397.7189941
car,yolov5s6,82706249_bf54b24c4e_z.jpg,257,639,3,1,0.943621397,219.0022202,562.0935459,85.21487166,87.96456118,31.69441795,593.7879639,16.384758,235.3869781
car,yolov5s6,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.937157094,220.4985199,327.1651001,51.76021594,51.11954689,144.3232117,471.4883118,112.8664093,333.3649292
car,yolov5s6,953262953_340a098204_z.jpg,427,640,3,1,0.869083643,221.2766724,631.0898743,51.82123475,98.60779285,2.524505615,633.6143799,200.3559265,421.6325989
bicycle,yolov5s6,4349979920_189df35e15_z.jpg,480,640,3,1,0.752942085,221.9543457,468.6912842,46.24048869,73.23301315,120.7592773,589.4505615,129.5282898,351.4826355
cat,yolov5s6,2718097307_1fb900f17a_z.jpg,427,640,3,1,0.87607789,222.0060425,397.9956512,51.99204742,62.18682051,191.3268585,589.3225098,89.44949341,311.4555359
person,yolov5s6,8874948232_195679aa4e_z.jpg,427,640,3,1,0.711458683,222.1963959,104.3848877,52.03662667,16.3101387,467.927063,572.3119507,116.308609,338.5050049
person,yolov5s6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.641508341,224.2586212,83.64788818,52.0321627,13.06998253,170.3929901,254.0408783,198.2758636,422.5344849
person,yolov5s6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.762347221,224.6462402,72.16711426,46.80130005,11.2761116,400.833374,473.0004883,162.8918762,387.5381165
bicycle,yolov5s6,5877731495_29cc1a6c57_z.jpg,426,640,3,1,0.901950359,226.3956909,213.2897339,53.14452838,33.32652092,230.4501648,443.7398987,159.1491089,385.5447998
bicycle,yolov5s6,2258982401_762044a41d_z.jpg,480,640,3,1,0.908243716,226.588623,352.1121826,47.20596313,55.01752853,282.6630859,634.7752686,167.2731323,393.8617554
bicycle,yolov5s6,2784964324_0b0373fd24_z.jpg,480,640,3,1,0.873654485,226.6213989,188.6976013,47.21279144,29.48400021,129.3920898,318.0896912,182.4862976,409.1076965
person,yolov5s6,8874948232_195679aa4e_z.jpg,427,640,3,1,0.28289625,226.7873001,206.2847672,53.11177989,32.23199487,104.6836777,310.9684448,75.79064178,302.5779419
person,yolov5s6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.499360919,228.8401947,100.9942017,53.09517278,15.78034401,237.4078674,338.4020691,198.8534698,427.6936646
car,yolov5s6,144429519_9567ff4044_z.jpg,425,640,3,1,0.922519684,228.9788208,553.8812561,53.8773696,86.54394627,48.72628784,602.6075439,174.8738708,403.8526917
bicycle,yolov5s6,14652913468_5d3b2a39f1_z.jpg,480,640,3,1,0.5294981,229.286377,295.084671,47.7679952,46.10697985,0.600753784,295.6854248,248.9316711,478.2180481
car,yolov5s6,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.900030911,230.9963379,188.0604858,60.94890182,31.34341431,411.6557007,599.7161865,83.74206543,314.7384033
bicycle,yolov5s6,4065552857_98aa8a39d4_z.jpg,427,640,3,1,0.526787281,232.0644989,278.3811035,54.34765782,43.49704742,212.1028137,490.4839172,193.4726715,425.5371704
person,yolov5s6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.812197626,233.4888306,146.1327133,48.64350637,22.83323646,108.8025894,254.9353027,160.9568787,394.4457092
person,yolov5s6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.658299625,234.04422,98.71575928,54.30260324,15.42433739,402.4727173,501.1884766,196.95578,431
person,yolov5s6,8183126241_e78c7f86ba_z.jpg,425,640,3,1,0.51459831,234.2919312,66.41186523,55.12751321,10.37685394,545.3408203,611.7526855,188.5202942,422.8122253
car,yolov5s6,48901634_c792cbab58_z.jpg,424,640,3,1,0.892651558,234.939209,311.8236084,55.4101908,48.72243881,326.5817871,638.4053955,158.7169189,393.6561279
person,yolov5s6,892497288_b916ec820e_z.jpg,481,640,3,1,0.55326587,237.6740189,196.4421387,49.41247793,30.69408417,236.5471802,432.9893188,41.0356369,278.7096558
car,yolov5s6,6097504753_2971a9eaa6_z.jpg,480,640,3,1,0.722822905,238.1396027,237.227417,49.61241722,37.06678391,401.7681885,638.9956055,236.1812592,474.3208618
person,yolov5s6,5481347426_620620145e_z.jpg,427,640,3,1,0.878517449,238.5096436,104.1651611,55.85705938,16.27580643,515.4869385,619.6520996,187.3148193,425.8244629
dog,yolov5s6,14351072751_334621d203_z.jpg,480,640,3,1,0.901764393,239.0132599,266.7717896,49.79442914,41.68309212,162.1858215,428.9576111,48.01908875,287.0323486
person,yolov5s6,2392419690_8495e2b2c9_z.jpg,496,640,3,1,0.840067685,239.3842239,258.7706451,48.26294837,40.4329133,4.115158081,262.8858032,4.776573181,244.1607971
car,yolov5s6,5763085728_cd042a4cb0_z.jpg,428,640,3,1,0.940809429,239.5952148,549.5563049,55.98019038,85.86817265,23.94052124,573.4968262,123.8682251,363.4634399
person,yolov5s6,11132512636_ebb3a6a070_z.jpg,427,640,3,1,0.807111263,239.85289,75.56890869,56.17163701,11.80764198,320.8941956,396.4631042,144.6861725,384.5390625
person,yolov5s6,2392419690_8495e2b2c9_z.jpg,496,640,3,1,0.423342526,240.6904297,241.6671143,48.52629631,37.7604866,323.3285522,564.9956665,250.0423584,490.7327881
dog,yolov5s6,3850147043_06970bc680_z.jpg,480,640,3,1,0.936666787,241.0276947,440.4714966,50.21410306,68.82367134,70.12197876,510.5934753,47.32325745,288.3509521
dog,yolov5s6,5290576324_881daf8265_z.jpg,480,640,3,1,0.696739972,242.934021,177.6627197,50.61125437,27.75979996,102.4204407,280.0831604,164.9286804,407.8627014
person,yolov5s6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.591177344,243.1212158,85.63104248,56.40863476,13.37985039,331.5498352,417.1808777,187.8787842,431
bicycle,yolov5s6,9141188655_328b195d8d_z.jpg,427,640,3,1,0.862772048,243.3757935,129.2344971,56.99667294,20.19289017,303.4503174,432.6848145,173.7591858,417.1349792
person,yolov5s6,2392419690_8495e2b2c9_z.jpg,496,640,3,1,0.805181563,243.513855,214.6401749,49.09553528,33.53752732,2.588676453,217.2288513,251.5095215,495.0233765
person,yolov5s6,2392419690_8495e2b2c9_z.jpg,496,640,3,1,0.796731353,243.8429871,223.9729309,49.16189255,34.99577045,322.912262,546.8851929,0.919174194,244.7621613
dog,yolov5s6,15782459318_437c57f515_z.jpg,427,640,3,1,0.828792691,243.8670044,164.8108521,57.11171063,25.75169563,368.5447388,533.3555908,181.3216248,425.1886292
person,yolov5s6,11132512636_ebb3a6a070_z.jpg,427,640,3,1,0.339710534,244.0055542,54.42596436,57.14415789,8.504056931,169.1994476,223.625412,130.3676147,374.3731689
bicycle,yolov5s6,2746929519_3599d54cfb_z.jpg,480,640,3,1,0.666577399,244.8770599,272.6586609,51.01605415,42.60291576,291.414093,564.0727539,218.8582306,463.7352905
person,yolov5s6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.692575634,245.4131927,97.52432251,56.94041595,15.23817539,494.513031,592.0373535,185.5868073,431
person,yolov5s6,5298850167_d1e13e9551_z.jpg,391,640,3,1,0.759791434,246.2289352,139.363678,62.97415224,21.77557468,0,139.363678,49.99729156,296.2262268
person,yolov5s6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.792964876,246.4024658,76.17095947,51.33384705,11.90171242,456.9983521,533.1693115,158.0784912,404.480957
bicycle,yolov5s6,224422461_dddd4c8e99_z.jpg,480,640,3,1,0.358389765,247.2524872,516.6150818,51.51093483,80.72110653,50.83206177,567.4471436,209.6288605,456.8813477
car,yolov5s6,17554656478_22dea58ed2_z.jpg,419,640,3,1,0.9084993,247.3009033,480.6937256,59.0216953,75.10839462,114.5124512,595.2061768,139.2751465,386.5760498
car,yolov5s6,6431153899_9ac59a36b4_z.jpg,480,640,3,1,0.881802619,249.7061157,552.1235962,52.02210744,86.2693119,46.96844482,599.092041,200.9330444,450.6391602
person,yolov5s6,5481347426_620620145e_z.jpg,427,640,3,1,0.855166852,252.4199219,89.54199219,59.1147358,13.99093628,452.6517334,542.1937256,173.6815796,426.1015015
bicycle,yolov5s6,234597792_a9f1e7e7a9_z.jpg,425,639,3,1,0.261851043,252.578476,168.557888,59.43022964,26.37838623,25.08958817,193.6474762,165.0383148,417.6167908
car,yolov5s6,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.716446042,253.792572,239.5667582,66.96373932,39.92779303,2.076201439,241.6429596,90.52429199,344.316864
person,yolov5s6,7163490183_0dff14b5d6_z.jpg,360,640,3,1,0.492803216,254.6776123,148.0932083,70.7437812,23.1395638,50.98671722,199.0799255,105.3223877,360
car,yolov5s6,13340204053_873cda4cef_z.jpg,359,639,3,1,0.910870314,255.9429436,561.5285072,71.29329905,87.87613572,38.96435165,600.4928589,32.25709915,288.2000427
person,yolov5s6,11132512636_ebb3a6a070_z.jpg,427,640,3,1,0.584620357,257.1303864,121.9629211,60.21788908,19.05670643,72.39315796,194.3560791,120.84935,377.9797363
car,yolov5s6,6168484879_e6b9644722_z.jpg,427,640,3,1,0.951114237,257.475708,542.2063599,60.29876066,84.71974373,75.91003418,618.116394,92.36764526,349.8433533
bicycle,yolov5s6,5877730305_f5e3d13667_z.jpg,427,640,3,1,0.894929707,257.6943207,288.7130432,60.349958,45.111413,303.2084656,591.9215088,131.4588165,389.1531372
person,yolov5s6,15392489891_905432249f_z.jpg,427,640,3,1,0.840578496,258.8265533,185.8531799,60.61511788,29.03955936,337.4212341,523.2744141,168.1734467,427
car,yolov5s6,5340010485_edeaa88c83_z.jpg,480,639,3,1,0.939521015,260.2879105,494.4910774,54.22664801,77.38514514,30.14045334,524.6315308,118.9130478,379.2009583
bicycle,yolov5s6,5971377496_abc7d794c7_z.jpg,480,640,3,1,0.886404037,260.8928375,264.4463959,54.35267448,41.31974936,107.1620636,371.6084595,217.2671356,478.1599731
cat,yolov5s6,15837810787_14c16de452_z.jpg,425,639,3,1,0.836536646,262.0906982,398.8208923,61.66839959,62.41328519,170.3909607,569.211853,81.60119629,343.6918945
person,yolov5s6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.744015038,262.7548828,96.34796906,60.96400993,15.05437016,85.7332077,182.0811768,166.0256348,428.7805176
person,yolov5s6,4282546783_10b5e0a62e_z.jpg,480,640,3,1,0.698330402,262.9507446,126.1909485,54.78140513,19.7173357,387.2271423,513.4180908,163.1549377,426.1056824
car,yolov5s6,3312304999_bc296f3260_z.jpg,369,639,3,1,0.917824864,263.2174606,614.2583044,71.33264516,96.12806015,3.336910486,617.5952148,58.2277298,321.4451904
dog,yolov5s6,5827517048_a890acd7e6_z.jpg,424,640,3,1,0.92731905,263.9466705,282.4670105,62.25157324,44.13547039,357.4128723,639.8798828,134.2350311,398.1817017
bicycle,yolov5s6,8106854318_06c1cc0fc3_z.jpg,480,640,3,1,0.374684483,264.2314301,272.3464966,55.04821459,42.55414009,204.181488,476.5279846,88.20594788,352.4373779
car,yolov5s6,6097504753_2971a9eaa6_z.jpg,480,640,3,1,0.688712656,264.5316315,451.6478882,55.11075656,70.56998253,73.32733154,524.9752197,52.67100525,317.2026367
dog,yolov5s6,13472183804_b6c8633f6e_z.jpg,500,640,3,1,0.878142118,264.8502197,249.1443939,52.97004395,38.92881155,235.1776886,484.3220825,153.6648254,418.5150452
car,yolov5s6,19577109682_a0282d8678_z.jpg,458,640,3,1,0.89709425,265.2758789,593.1090698,57.92049758,92.67329216,16.76824951,609.8773193,104.427063,369.7029419
person,yolov5s6,15392489891_905432249f_z.jpg,427,640,3,1,0.829404414,265.4106598,224.9128571,62.15706318,35.14263391,124.5753021,349.4881592,148.9686737,414.3793335
dog,yolov5s6,15782459318_437c57f515_z.jpg,427,640,3,1,0.749406338,266.253479,181.7512817,62.35444473,28.39863777,120.3855591,302.1368408,158.1112061,424.3646851
bicycle,yolov5s6,1908136167_cae3414e7e_z.jpg,428,640,3,1,0.340933621,268.6699219,77.83843994,62.77334623,12.16225624,444.6090088,522.4474487,61.42504883,330.0949707
car,yolov5s6,7035751851_15d745cf2c_z.jpg,480,640,3,1,0.937094271,269.3512573,569.0545654,56.11484528,88.91477585,50.88696289,619.9415283,104.9953613,374.3466187
bicycle,yolov5s6,4484760806_dc814d2ce2_z.jpg,640,425,3,1,0.905692518,270.2728271,336.841095,42.23012924,79.25672823,41.61288452,378.4539795,261.9676514,532.2404785
cat,yolov5s6,2861862980_8aab1934f0_z.jpg,480,640,3,1,0.264611155,271.3546753,330.3338013,56.53222402,51.61465645,281.6340332,611.9678345,77.0401001,348.3947754
bicycle,yolov5s6,2746929519_3599d54cfb_z.jpg,480,640,3,1,0.268464804,271.4415283,318.5605621,56.5503184,49.77508783,69.60813904,388.1687012,20.1645813,291.6061096
bicycle,yolov5s6,3747524_f07f508ba9_z.jpg,640,504,3,1,0.876226544,271.6850128,340.7127533,42.45078325,67.60173677,75.28791809,416.0006714,230.9035492,502.588562
dog,yolov5s6,2592416858_f849d2ac8f_z.jpg,480,640,3,1,0.916078508,271.7007446,180.1961594,56.6043218,28.1556499,7.394477844,187.5906372,205.2122803,476.9130249
car,yolov5s6,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.548335791,272.2022705,481.6681061,55.10167419,75.26064157,65.00328064,546.6713867,179.6472778,451.8495483
person,yolov5s6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.691957712,272.5148773,107.3925781,56.77393277,16.78009033,531.6342773,639.0268555,162.6098175,435.1246948
bicycle,yolov5s6,1908136167_cae3414e7e_z.jpg,428,640,3,1,0.613432825,274.2289734,94.953125,64.07219004,14.83642578,320.3721008,415.3252258,52.24917603,326.4781494
person,yolov5s6,14507981482_c50d893620_z.jpg,640,503,3,1,0.722046375,279.0406494,89.82507324,43.60010147,17.85786744,361.6308594,451.4559326,338.8792725,617.9199219
bicycle,yolov5s6,7675033952_b3caa0dd37_z.jpg,639,480,3,1,0.898821354,279.5084229,280.1349182,43.74153722,58.36144129,0,280.1349182,307.3599243,586.8683472
bicycle,yolov5s6,7548613890_a6272237ac_z.jpg,640,480,3,1,0.776079178,280.4729614,242.4600677,43.82390022,50.51251411,234.374527,476.8345947,40.21655273,320.6895142
person,yolov5s6,6098643678_fc8044b5ac_z.jpg,427,640,3,1,0.849933445,281.8193817,213.9014282,65.9998552,33.42209816,244.8848267,458.7862549,141.6865997,423.5059814
car,yolov5s6,16106543870_2f167db1e1_z.jpg,480,640,3,1,0.834075332,281.9935455,624.3335266,58.74865532,97.55211353,7.476531982,631.8100586,101.8406219,383.8341675
dog,yolov5s6,387284206_360c4e3d6e_z.jpg,313,639,3,1,0.545480967,282.4257374,371.805542,90.23186498,58.18553083,0,371.805542,30.57426262,313
bicycle,yolov5s6,4625462281_7df55484bb_z.jpg,426,640,3,1,0.827477753,282.8631439,136.1944885,66.39979904,21.28038883,401.6507263,537.8452148,59.66468811,342.527832
person,yolov5s6,6217890759_2a6a04d1d9_z.jpg,427,640,3,1,0.887046218,282.9944916,91.27026367,66.27505658,14.2609787,152.3788757,243.6491394,91.8059845,374.8004761
person,yolov5s6,6217890759_2a6a04d1d9_z.jpg,427,640,3,1,0.875392377,284.3227844,79.84729004,66.58613218,12.47613907,391.0092468,470.8565369,96.83572388,381.1585083
bicycle,yolov5s6,4763265058_6c6dbb9abe_z.jpg,427,640,3,1,0.337510049,285.0089874,401.2453308,66.74683546,62.69458294,233.6302795,634.8756104,8.646652222,293.6556396
bicycle,yolov5s6,1908136167_cae3414e7e_z.jpg,428,640,3,1,0.331327885,285.1421356,81.96617126,66.6219943,12.80721426,218.636795,300.6029663,17.19520569,302.3373413
dog,yolov5s6,6897439523_236f77f06f_z.jpg,452,640,3,1,0.879794538,285.7959595,332.3474121,63.22919457,51.92928314,51.54019165,383.8876038,71.71865845,357.5146179
dog,yolov5s6,20959877010_552298f5f8_z.jpg,367,640,3,1,0.800158083,287.1767883,340.78302,78.24980608,53.24734688,295.2564697,636.0394897,70.43014526,357.6069336
bicycle,yolov5s6,5402229494_570e48f7f9_z.jpg,427,640,3,1,0.884328902,288.1424561,297.0396118,67.48066887,46.41243935,0.465118408,297.5047302,1.011474609,289.1539307
dog,yolov5s6,4414731678_5f70c9f88e_z.jpg,480,640,3,1,0.663514853,288.8550262,409.5115662,60.17813047,63.98618221,140.7762756,550.2878418,81.6632843,370.5183105
bicycle,yolov5s6,3452990622_cfb5fba34a_z.jpg,480,640,3,1,0.868216157,289.3033295,208.8536377,60.27152697,32.63338089,166.0036621,374.8572998,160.2390289,449.5423584
person,yolov5s6,5481347426_620620145e_z.jpg,427,640,3,1,0.525998592,291.3985596,98.05253601,68.24322238,15.32070875,193.252182,291.304718,134.3936157,425.7921753
person,yolov5s6,15392489891_905432249f_z.jpg,427,640,3,1,0.90890801,292.2876587,188.586174,68.45144232,29.46658969,62.9371109,251.5232849,0,292.2876587
dog,yolov5s6,5381237016_f49e86b880_z.jpg,383,640,3,1,0.91063863,293.4237518,272.4601746,76.61194565,42.57190228,3.162506104,275.6226807,32.57966614,326.003418
dog,yolov5s6,7475018518_6c715a96c1_z.jpg,427,640,3,1,0.620582759,293.5754395,462.3692627,68.75303032,72.2451973,52.91363525,515.2828979,76.1925354,369.7679749
dog,yolov5s6,506974894_b74672813b_z.jpg,427,640,3,1,0.863838315,296.1119843,465.1266937,69.34706891,72.67604589,7.523147583,472.6498413,75.57783508,371.6898193
bicycle,yolov5s6,5402229494_570e48f7f9_z.jpg,427,640,3,1,0.455654651,296.5841675,504.8186035,69.45765046,78.8779068,77.42175293,582.2403564,113.0455322,409.6296997
person,yolov5s6,6217890759_2a6a04d1d9_z.jpg,427,640,3,1,0.892380953,297.9828186,86.00280762,69.78520342,13.43793869,232.4268494,318.429657,71.61160278,369.5944214
cat,yolov5s6,15584457029_80b75274db_z.jpg,427,640,3,1,0.944004714,300.0291138,229.6950684,70.26442945,35.88985443,186.3033447,415.9984131,106.7095032,406.7386169
person,yolov5s6,6217890759_2a6a04d1d9_z.jpg,427,640,3,1,0.789160967,300.0644531,114.2561035,70.27270565,17.85251617,455.3898926,569.6459961,97.10437012,397.1688232
dog,yolov5s6,387284206_360c4e3d6e_z.jpg,313,639,3,1,0.417967916,300.3718891,421.4064178,95.96545978,65.94779622,217.3318634,638.7382813,8.568540573,308.9404297
cat,yolov5s6,3582713912_3d9ac5ecc9_z.jpg,480,640,3,1,0.525812149,301.6795959,360.2145996,62.84991582,56.28353119,128.814209,489.0288086,47.56912231,349.2487183
car,yolov5s6,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.943450391,302.7670288,622.6824036,64.69380957,97.29412556,11.86618042,634.548584,109.4962463,412.2632751
bicycle,yolov5s6,1908136167_cae3414e7e_z.jpg,428,640,3,1,0.289875031,304.468811,104.5059814,71.13757267,16.3290596,376.723877,481.2298584,35.4203186,339.8891296
person,yolov5s6,11132512636_ebb3a6a070_z.jpg,427,640,3,1,0.738400817,305.1259155,125.3397827,71.45805984,19.58434105,203.482605,328.8223877,90.59072876,395.7166443
person,yolov5s6,7742706992_27215ef7f8_z.jpg,640,428,3,1,0.770624578,305.3938904,171.333252,47.71779537,40.03113363,233.4600525,404.7933044,44.81713867,350.2110291
cat,yolov5s6,1570513225_265b529538_z.jpg,429,640,3,1,0.868165493,305.7296143,330.7791595,71.26564435,51.68424368,208.9444122,539.7235718,119.0430603,424.7726746
car,yolov5s6,8634899263_5ce2555806_z.jpg,425,640,3,1,0.940096617,306.3626862,487.4279633,72.08533792,76.16061926,122.1949615,609.6229248,93.85197449,400.2146606
dog,yolov5s6,2787764752_0277f5bbb2_z.jpg,480,640,3,1,0.915531814,306.6014252,481.5502014,63.87529691,75.24221897,69.97433472,551.5245361,110.9774933,417.5789185
bicycle,yolov5s6,6459633873_5effb4b6e5_z.jpg,426,640,3,1,0.921292663,306.6535034,452.9164429,71.98439047,70.7681942,110.9672241,563.883667,90.71350098,397.3670044
cat,yolov5s6,2230295891_a68077f047_z.jpg,430,640,3,1,0.681438446,306.7835083,291.6308594,71.34500193,45.56732178,347.0009766,638.6318359,120.3579102,427.1414185
car,yolov5s6,9057859369_5a432fdfe1_z.jpg,427,640,3,1,0.945560932,307.8918304,516.8964539,72.10581509,80.76507092,49.77627563,566.6727295,69.73329163,377.6251221
bicycle,yolov5s6,1908136167_cae3414e7e_z.jpg,428,640,3,1,0.525118113,309.01297,148.415123,72.19929205,23.18986297,38.18756866,186.6026917,30.31167603,339.324646
car,yolov5s6,14786765330_5d381d2451_z.jpg,480,640,3,1,0.947635531,309.4376678,561.8298035,64.4661808,87.78590679,27.66275024,589.4925537,106.8292999,416.2669678
person,yolov5s6,2365652301_0de626bd97_z.jpg,498,640,3,1,0.890863538,310.2887421,145.8101196,62.30697632,22.78283119,222.4065552,368.2166748,113.9870148,424.2757568
car,yolov5s6,4370423313_49f3722e85_z.jpg,480,640,3,1,0.939626157,310.8949585,564.0970459,64.76978302,88.14016342,57.35571289,621.4527588,110.7004395,421.5953979
car,yolov5s6,8265517869_53c5fb3eff_z.jpg,426,639,3,1,0.92495805,312.189209,295.0714915,73.28385187,46.17707222,1.396861792,296.4683533,68.15808105,380.34729
cat,yolov5s6,2177230709_086e9d23d8_z.jpg,422,639,3,1,0.624665201,312.2974091,622.8522339,74.00412537,97.47296305,0,622.8522339,63.48655701,375.7839661
dog,yolov5s6,5652496789_70e6f301e9_z.jpg,427,640,3,1,0.931586564,313.2011719,500.2234802,73.34922058,78.15991879,56.84207153,557.0655518,106.3650208,419.5661926
person,yolov5s6,6217890759_2a6a04d1d9_z.jpg,427,640,3,1,0.899884164,313.509079,103.4339485,73.42132997,16.16155446,59.86841965,163.3023682,101.404129,414.913208
dog,yolov5s6,7270802858_c6e2b115e4_z.jpg,640,640,3,1,0.93494457,314.5981903,383.1103668,49.15596724,59.86099482,114.8537445,497.9641113,219.8810577,534.479248
car,yolov5s6,5575004957_c281c5de1f_z.jpg,480,640,3,1,0.926175177,314.6178131,533.9846191,65.54537773,83.43509674,55.21087646,589.1954956,115.4808807,430.0986938
dog,yolov5s6,5878631770_0c5592a1ee_z.jpg,427,640,3,1,0.810963333,315.0476074,536.7805176,73.78164108,83.87195587,100.0493774,636.829895,107.0888672,422.1364746
bicycle,yolov5s6,1908136167_cae3414e7e_z.jpg,428,640,3,1,0.502178013,316.9452362,139.2076111,74.05262528,21.75118923,487.4802551,626.6878662,47.01783752,363.9630737
car,yolov5s6,7110476047_267467ee68_z.jpg,450,640,3,1,0.769266427,318.2550201,467.1164398,70.72333781,72.98694372,94.44270325,561.5591431,88.66844177,406.9234619
person,yolov5s6,5298850167_d1e13e9551_z.jpg,391,640,3,1,0.452092588,318.9624023,267.8017578,81.57606198,41.84402466,216.5578003,484.3595581,66.34249878,385.3049011
person,yolov5s6,6217890759_2a6a04d1d9_z.jpg,427,640,3,1,0.924370348,318.9821625,104.3948975,74.70308255,16.31170273,307.6136475,412.0085449,62.19776917,381.1799316
person,yolov5s6,4282546783_10b5e0a62e_z.jpg,480,640,3,1,0.764854014,321.2752686,79.04943848,66.93234762,12.35147476,323.934082,402.9835205,129.5096436,450.7849121
bicycle,yolov5s6,541124874_7247349bb7_z.jpg,640,427,3,1,0.874430478,322.8200378,316.300766,50.44063091,74.07512084,48.85365295,365.1544189,302.9475403,625.7675781
car,yolov5s6,2370036280_507a07c953_z.jpg,445,640,3,1,0.938909769,323.5275726,466.552597,72.70282531,72.89884329,78.89906311,545.4516602,64.35188293,387.8794556
person,yolov5s6,6098643678_fc8044b5ac_z.jpg,427,640,3,1,0.877698779,324.2240601,282.2085571,75.93069322,44.09508705,0,282.2085571,101.0408325,425.2648926
person,yolov5s6,8874948232_195679aa4e_z.jpg,427,640,3,1,0.838747621,324.5352783,201.522583,76.00357806,31.48790359,0.520217896,202.0428009,99.54968262,424.0849609
dog,yolov5s6,20959877010_552298f5f8_z.jpg,367,640,3,1,0.862524867,325.4167023,292.7900848,88.66940116,45.74845076,18.2938385,311.0839233,6.916976929,332.3336792
person,yolov5s6,5298850167_d1e13e9551_z.jpg,391,640,3,1,0.865001857,325.6213989,295.6365509,83.27913016,46.19321108,0.623092651,296.2596436,56.25567627,381.8770752
dog,yolov5s6,319365750_c6ecd7afbc_z.jpg,480,640,3,1,0.936729252,325.9463501,318.7383881,67.9054896,49.80287313,188.2122345,506.9506226,59.01217651,384.9585266
person,yolov5s6,5943858783_a2cc450fb3_z.jpg,421,639,3,1,0.820210338,326.2924423,127.7996521,77.50414307,19.99994556,137.3163147,265.1159668,94.70755768,421
person,yolov5s6,4728907141_f9e5aa4bce_z.jpg,480,640,3,1,0.943457425,327.93927,207.2059937,68.32068125,32.37593651,184.9777527,392.1837463,56.71932983,384.6585999
cat,yolov5s6,207320225_2446b6cf11_z.jpg,427,640,3,1,0.689980388,328.2075958,308.8223572,76.86360558,48.25349331,229.1592102,537.9815674,91.81169128,420.0192871
bicycle,yolov5s6,9444094315_ba610ed94a_z.jpg,640,441,3,1,0.722221315,328.5710754,179.8360596,51.33923054,40.77915183,179.3894958,359.2255554,205.6182556,534.1893311
person,yolov5s6,16954781749_4c32123444_z.jpg,427,640,3,1,0.927409112,328.8181152,205.9126282,77.00658436,32.17384815,331.2350769,537.1477051,94.99609375,423.814209
person,yolov5s6,528252616_a57e6257ff_z.jpg,480,640,3,1,0.874413908,328.9550323,164.6983337,68.53229841,25.73411465,0.397506714,165.0958405,151.0449677,480
car,yolov5s6,5336089950_d2f4618519_z.jpg,384,640,3,1,0.758943141,330.6285248,398.4035492,86.10117833,62.25055456,189.3239288,587.727478,9.779251099,340.4077759
car,yolov5s6,5484042252_37ce385b5f_z.jpg,480,640,3,1,0.933223426,330.6474609,514.137085,68.8848877,80.33391953,50.78710938,564.9241943,86.81039429,417.4578552
bicycle,yolov5s6,1908136167_cae3414e7e_z.jpg,428,640,3,1,0.526492834,332.3135529,103.8069,77.64335347,16.21982813,0,103.8069,36.93254089,369.2460938
car,yolov5s6,6410065163_fef2877544_z.jpg,444,640,3,1,0.798067868,332.9127197,596.1396484,74.98034228,93.14682007,43.86035156,640,60.76828003,393.6809998
cat,yolov5s6,31792151_e1e4c47427_z.jpg,423,640,3,1,0.450942695,333.3974609,640,78.81736665,100,0,640,85.32226563,418.7197266
dog,yolov5s6,6897439523_236f77f06f_z.jpg,452,640,3,1,0.832091033,335.0531616,230.9292603,74.12680567,36.08269691,389.9329834,620.8622437,99.71688843,434.77005
person,yolov5s6,2522213440_edbcb5ba05_z.jpg,428,639,3,1,0.615271509,335.7826157,216.5717773,78.45388216,33.89229692,420.8309937,637.402771,71.82685089,407.6094666
dog,yolov5s6,6113997729_5f5ac02209_z.jpg,480,640,3,1,0.926237345,335.796463,317.2440338,69.95759646,49.56938028,164.5497284,481.7937622,57.29893494,393.0953979
car,yolov5s6,6097504753_2971a9eaa6_z.jpg,480,640,3,1,0.831630349,336.5442505,316.9900208,70.11338552,49.52969074,0.846313477,317.8363342,96.30944824,432.8536987
